image_name,new_x,new_y,new_w,new_h
ISIC_0033490,75,0,477,450
ISIC_0033491,52,0,535,450
ISIC_0033492,52,0,562,450
ISIC_0033493,237,165,167,114
ISIC_0033494,155,105,397,249
ISIC_0033495,415,138,175,191
ISIC_0033496,57,0,542,450
ISIC_0033497,162,105,335,186
ISIC_0033498,0,0,640,450
ISIC_0033499,52,22,542,402
ISIC_0033500,0,0,640,450
ISIC_0033501,185,68,232,258
ISIC_0033502,0,0,640,450
ISIC_0033503,147,73,327,302
ISIC_0033504,77,73,510,302
ISIC_0033505,105,0,420,450
ISIC_0033506,180,103,247,230
ISIC_0033507,107,56,430,323
ISIC_0033508,37,91,495,265
ISIC_0033509,170,8,342,416
ISIC_0033510,142,33,312,358
ISIC_0033511,160,147,302,184
ISIC_0033512,0,36,640,404
ISIC_0033513,137,68,380,309
ISIC_0033514,115,7,370,442
ISIC_0033515,200,116,247,210
ISIC_0033516,130,119,355,184
ISIC_0033517,212,116,247,212
ISIC_0033518,110,0,455,450
ISIC_0033519,32,0,525,450
ISIC_0033520,142,0,350,450
ISIC_0033521,0,3,640,358
ISIC_0033522,0,0,640,450
ISIC_0033523,130,0,362,450
ISIC_0033524,110,0,530,450
ISIC_0033525,100,21,425,414
ISIC_0033526,67,0,545,450
ISIC_0033527,185,138,275,207
ISIC_0033528,37,0,535,450
ISIC_0033529,255,66,192,381
ISIC_0033530,142,94,367,219
ISIC_0033531,192,40,250,341
ISIC_0033532,215,17,317,360
ISIC_0033533,0,0,640,450
ISIC_0033534,82,0,502,450
ISIC_0033535,292,43,132,297
ISIC_0033536,50,19,552,402
ISIC_0033537,57,40,512,321
ISIC_0033538,0,0,640,450
ISIC_0033539,32,0,530,450
ISIC_0033540,205,79,237,279
ISIC_0033541,200,10,302,377
ISIC_0033542,80,112,525,235
ISIC_0033543,0,0,640,446
ISIC_0033544,95,45,432,348
ISIC_0033545,42,0,555,444
ISIC_0033546,95,56,472,316
ISIC_0033547,260,147,160,130
ISIC_0033548,85,0,495,450
ISIC_0033549,110,77,467,277
ISIC_0033550,87,54,450,333
ISIC_0033551,220,137,122,156
ISIC_0033552,115,50,380,321
ISIC_0033553,45,0,547,450
ISIC_0033554,7,0,525,450
ISIC_0033555,72,72,542,372
ISIC_0033556,167,82,285,332
ISIC_0033557,47,0,525,450
ISIC_0033558,65,5,425,383
ISIC_0033559,37,36,600,383
ISIC_0033560,150,96,355,274
ISIC_0033561,232,182,237,130
ISIC_0033562,70,0,542,450
ISIC_0033563,27,107,562,203
ISIC_0033564,17,0,607,450
ISIC_0033565,0,1,610,420
ISIC_0033566,35,0,472,450
ISIC_0033567,40,31,477,284
ISIC_0033568,40,22,525,427
ISIC_0033569,27,0,512,450
ISIC_0033570,67,10,517,425
ISIC_0033571,285,161,75,70
ISIC_0033572,0,47,640,377
ISIC_0033573,130,54,422,344
ISIC_0033574,182,14,412,402
ISIC_0033575,202,86,222,242
ISIC_0033576,7,33,632,384
ISIC_0033577,167,181,205,203
ISIC_0033578,127,58,355,272
ISIC_0033579,110,94,422,261
ISIC_0033580,180,29,267,420
ISIC_0033581,172,0,327,450
ISIC_0033582,0,0,640,450
ISIC_0033583,65,0,525,450
ISIC_0033584,220,110,237,184
ISIC_0033585,0,0,640,450
ISIC_0033586,0,0,640,450
ISIC_0033587,32,0,607,450
ISIC_0033588,80,72,437,295
ISIC_0033589,137,58,355,311
ISIC_0033590,170,93,227,200
ISIC_0033591,197,124,232,200
ISIC_0033592,55,31,510,356
ISIC_0033593,75,86,565,332
ISIC_0033594,155,28,355,388
ISIC_0033595,152,121,320,237
ISIC_0033596,0,0,640,450
ISIC_0033597,62,65,577,369
ISIC_0033598,257,108,167,237
ISIC_0033599,37,73,537,356
ISIC_0033600,115,45,362,333
ISIC_0033601,17,26,622,421
ISIC_0033602,45,49,422,358
ISIC_0033603,5,0,635,450
ISIC_0033604,207,58,285,228
ISIC_0033605,110,5,407,444
ISIC_0033606,90,84,437,316
ISIC_0033607,175,93,325,270
ISIC_0033608,212,29,342,420
ISIC_0033609,222,108,197,247
ISIC_0033610,77,26,442,335
ISIC_0033611,172,123,295,230
ISIC_0033612,135,56,450,358
ISIC_0033613,20,0,607,450
ISIC_0033614,140,7,430,339
ISIC_0033615,0,0,640,450
ISIC_0033616,5,0,590,450
ISIC_0033617,192,101,262,210
ISIC_0033618,117,12,422,437
ISIC_0033619,147,50,395,332
ISIC_0033620,77,70,537,335
ISIC_0033621,185,177,250,138
ISIC_0033622,145,110,372,207
ISIC_0033623,60,49,415,309
ISIC_0033624,0,0,640,450
ISIC_0033625,55,45,447,321
ISIC_0033626,82,14,455,409
ISIC_0033627,2,0,622,450
ISIC_0033628,145,28,367,311
ISIC_0033629,67,0,542,450
ISIC_0033630,45,0,545,450
ISIC_0033631,145,40,350,365
ISIC_0033632,222,133,160,186
ISIC_0033633,0,7,627,442
ISIC_0033634,0,0,640,450
ISIC_0033635,0,0,640,450
ISIC_0033636,0,0,640,450
ISIC_0033637,132,47,342,326
ISIC_0033638,235,179,160,119
ISIC_0033639,85,40,415,311
ISIC_0033640,132,105,437,207
ISIC_0033641,112,91,430,321
ISIC_0033642,0,0,627,450
ISIC_0033643,180,138,302,172
ISIC_0033644,125,61,352,309
ISIC_0033645,90,65,482,267
ISIC_0033646,0,0,640,450
ISIC_0033647,147,89,385,216
ISIC_0033648,127,101,275,223
ISIC_0033649,25,0,615,450
ISIC_0033650,0,0,617,450
ISIC_0033651,30,0,570,450
ISIC_0033652,0,33,640,376
ISIC_0033653,25,65,582,341
ISIC_0033654,0,21,640,409
ISIC_0033655,0,0,640,450
ISIC_0033656,120,75,300,321
ISIC_0033657,142,0,412,450
ISIC_0033658,12,12,537,437
ISIC_0033659,162,0,312,450
ISIC_0033660,97,75,450,333
ISIC_0033661,70,7,472,372
ISIC_0033662,12,0,547,450
ISIC_0033663,72,0,492,450
ISIC_0033664,105,87,372,290
ISIC_0033665,62,14,460,326
ISIC_0033666,120,84,352,261
ISIC_0033667,0,40,632,409
ISIC_0033668,57,0,527,450
ISIC_0033669,0,0,640,446
ISIC_0033670,0,0,640,450
ISIC_0033671,0,10,640,439
ISIC_0033672,32,0,517,450
ISIC_0033673,70,7,512,437
ISIC_0033674,210,94,210,254
ISIC_0033675,32,0,607,450
ISIC_0033676,42,0,597,450
ISIC_0033677,90,0,460,450
ISIC_0033678,40,0,560,450
ISIC_0033679,75,61,512,344
ISIC_0033680,180,114,265,191
ISIC_0033681,15,0,492,450
ISIC_0033682,210,103,282,267
ISIC_0033683,0,0,600,450
ISIC_0033684,0,0,640,450
ISIC_0033685,0,0,640,450
ISIC_0033686,10,0,580,450
ISIC_0033687,82,103,457,237
ISIC_0033688,172,49,380,316
ISIC_0033689,102,119,425,302
ISIC_0033690,142,75,280,314
ISIC_0033691,145,93,372,326
ISIC_0033692,202,73,272,307
ISIC_0033693,200,84,245,298
ISIC_0033694,47,8,565,427
ISIC_0033695,57,0,582,450
ISIC_0033696,32,0,530,450
ISIC_0033697,157,145,272,219
ISIC_0033698,122,0,327,450
ISIC_0033699,52,8,537,425
ISIC_0033700,0,0,640,450
ISIC_0033701,177,21,362,393
ISIC_0033702,202,103,230,261
ISIC_0033703,0,0,640,450
ISIC_0033704,37,15,580,434
ISIC_0033705,92,0,507,450
ISIC_0033706,105,65,415,319
ISIC_0033707,190,35,355,270
ISIC_0033708,32,0,607,425
ISIC_0033709,45,0,562,450
ISIC_0033710,0,0,640,450
ISIC_0033711,122,101,380,260
ISIC_0033712,220,112,192,191
ISIC_0033713,0,49,640,400
ISIC_0033714,30,0,512,450
ISIC_0033715,182,86,317,326
ISIC_0033716,217,140,195,151
ISIC_0033717,187,117,245,225
ISIC_0033718,0,0,640,450
ISIC_0033719,242,135,152,166
ISIC_0033720,180,98,257,205
ISIC_0033721,237,172,155,137
ISIC_0033722,130,0,377,425
ISIC_0033723,122,0,517,450
ISIC_0033724,295,177,115,87
ISIC_0033725,20,31,520,402
ISIC_0033726,185,103,267,272
ISIC_0033727,215,94,257,174
ISIC_0033728,75,0,467,450
ISIC_0033729,240,63,185,316
ISIC_0033730,0,38,640,384
ISIC_0033731,135,0,332,450
ISIC_0033732,62,0,565,450
ISIC_0033733,7,0,632,450
ISIC_0033734,70,72,570,353
ISIC_0033735,82,12,525,437
ISIC_0033736,20,0,605,420
ISIC_0033737,80,0,490,450
ISIC_0033738,132,105,300,265
ISIC_0033739,107,121,390,205
ISIC_0033740,0,0,640,450
ISIC_0033741,70,26,420,372
ISIC_0033742,0,28,640,421
ISIC_0033743,205,144,192,205
ISIC_0033744,207,84,195,286
ISIC_0033745,140,54,332,323
ISIC_0033746,80,0,502,450
ISIC_0033747,97,77,422,302
ISIC_0033748,135,0,360,450
ISIC_0033749,162,40,337,328
ISIC_0033750,95,14,472,402
ISIC_0033751,175,0,390,450
ISIC_0033752,25,0,615,450
ISIC_0033753,0,0,640,450
ISIC_0033754,32,0,587,450
ISIC_0033755,157,114,275,203
ISIC_0033756,192,131,237,184
ISIC_0033757,0,0,640,450
ISIC_0033758,127,86,367,291
ISIC_0033759,170,100,262,228
ISIC_0033760,140,65,307,314
ISIC_0033761,255,108,170,219
ISIC_0033762,0,0,640,450
ISIC_0033763,210,112,222,198
ISIC_0033764,0,0,640,450
ISIC_0033765,32,0,587,450
ISIC_0033766,92,0,467,450
ISIC_0033767,215,156,175,130
ISIC_0033768,177,105,292,246
ISIC_0033769,207,130,265,175
ISIC_0033770,27,0,565,450
ISIC_0033771,182,72,250,261
ISIC_0033772,42,0,485,450
ISIC_0033773,55,3,555,446
ISIC_0033774,60,0,507,450
ISIC_0033775,185,159,360,200
ISIC_0033776,37,26,545,372
ISIC_0033777,137,1,355,432
ISIC_0033778,52,17,547,432
ISIC_0033779,102,70,442,290
ISIC_0033780,0,0,610,450
ISIC_0033781,0,0,640,450
ISIC_0033782,227,175,187,131
ISIC_0033783,107,0,385,450
ISIC_0033784,22,0,617,450
ISIC_0033785,5,33,570,383
ISIC_0033786,270,142,205,154
ISIC_0033787,120,70,467,284
ISIC_0033788,0,17,640,432
ISIC_0033789,82,38,450,284
ISIC_0033790,0,0,640,450
ISIC_0033791,47,0,560,450
ISIC_0033792,35,31,520,348
ISIC_0033793,195,159,267,175
ISIC_0033794,85,0,415,450
ISIC_0033795,32,0,547,450
ISIC_0033796,55,0,490,450
ISIC_0033797,150,119,285,205
ISIC_0033798,142,112,327,270
ISIC_0033799,192,149,232,186
ISIC_0033800,182,43,352,348
ISIC_0033801,5,0,627,450
ISIC_0033802,32,0,607,450
ISIC_0033803,52,10,545,397
ISIC_0033804,190,54,335,326
ISIC_0033805,187,147,250,188
ISIC_0033806,0,0,640,450
ISIC_0033807,40,22,552,427
ISIC_0033808,125,10,492,428
ISIC_0033809,142,72,350,302
ISIC_0033810,65,3,442,421
ISIC_0033811,160,121,395,302
ISIC_0033812,0,0,640,432
ISIC_0033813,152,73,370,344
ISIC_0033814,265,0,285,298
ISIC_0033815,220,56,185,258
ISIC_0033816,7,0,632,450
ISIC_0033817,175,119,280,212
ISIC_0033818,220,140,262,217
ISIC_0033819,67,15,510,427
ISIC_0033820,262,61,212,191
ISIC_0033821,0,0,640,450
ISIC_0033822,60,29,500,420
ISIC_0033823,27,26,527,348
ISIC_0033824,195,121,230,166
ISIC_0033825,67,0,477,439
ISIC_0033826,67,65,477,284
ISIC_0033827,100,56,467,260
ISIC_0033828,55,43,585,376
ISIC_0033829,0,0,640,450
ISIC_0033830,112,58,380,265
ISIC_0033831,110,0,430,450
ISIC_0033832,160,128,257,191
ISIC_0033833,305,79,187,198
ISIC_0033834,0,0,640,450
ISIC_0033835,137,52,352,326
ISIC_0033836,240,131,155,191
ISIC_0033837,132,40,362,323
ISIC_0033838,127,107,300,272
ISIC_0033839,240,94,155,260
ISIC_0033840,152,161,255,156
ISIC_0033841,72,0,512,388
ISIC_0033842,152,59,350,328
ISIC_0033843,0,0,640,450
ISIC_0033844,175,110,240,225
ISIC_0033845,2,0,625,450
ISIC_0033846,167,112,290,223
ISIC_0033847,65,0,575,450
ISIC_0033848,0,0,640,450
ISIC_0033849,37,0,572,450
ISIC_0033850,207,121,250,198
ISIC_0033851,0,0,640,450
ISIC_0033852,265,128,162,172
ISIC_0033853,42,0,520,450
ISIC_0033854,235,105,160,188
ISIC_0033855,55,0,585,450
ISIC_0033856,0,0,640,450
ISIC_0033857,225,147,170,159
ISIC_0033858,0,49,640,335
ISIC_0033859,80,59,490,335
ISIC_0033860,185,80,302,265
ISIC_0033861,0,7,640,437
ISIC_0033862,62,77,467,254
ISIC_0033863,135,89,430,283
ISIC_0033864,22,61,517,291
ISIC_0033865,2,0,615,450
ISIC_0033866,227,96,212,237
ISIC_0033867,110,121,377,210
ISIC_0033868,130,80,360,249
ISIC_0033869,0,5,640,444
ISIC_0033870,70,21,552,421
ISIC_0033871,182,100,275,267
ISIC_0033872,77,28,460,416
ISIC_0033873,97,22,345,381
ISIC_0033874,245,138,150,149
ISIC_0033875,172,107,300,181
ISIC_0033876,77,0,430,450
ISIC_0033877,192,133,122,101
ISIC_0033878,0,0,640,450
ISIC_0033879,0,14,640,435
ISIC_0033880,185,35,275,344
ISIC_0033881,85,107,555,295
ISIC_0033882,0,17,622,376
ISIC_0033883,180,107,290,286
ISIC_0033884,137,0,460,450
ISIC_0033885,42,0,597,450
ISIC_0033886,122,29,377,383
ISIC_0033887,137,98,370,297
ISIC_0033888,82,0,472,425
ISIC_0033889,130,50,390,307
ISIC_0033890,225,116,282,270
ISIC_0033891,115,43,360,356
ISIC_0033892,0,56,615,351
ISIC_0033893,0,0,640,450
ISIC_0033894,95,0,367,450
ISIC_0033895,200,0,342,450
ISIC_0033896,195,72,240,265
ISIC_0033897,137,87,337,253
ISIC_0033898,230,101,255,205
ISIC_0033899,67,73,437,267
ISIC_0033900,140,121,332,219
ISIC_0033901,165,172,292,181
ISIC_0033902,157,49,377,358
ISIC_0033903,167,28,302,298
ISIC_0033904,62,26,405,423
ISIC_0033905,0,0,640,450
ISIC_0033906,0,0,640,450
ISIC_0033907,0,40,640,356
ISIC_0033908,0,38,640,409
ISIC_0033909,15,0,625,450
ISIC_0033910,197,140,247,216
ISIC_0033911,0,0,640,450
ISIC_0033912,235,93,232,181
ISIC_0033913,130,0,420,450
ISIC_0033914,60,1,525,448
ISIC_0033915,200,135,222,184
ISIC_0033916,195,131,210,166
ISIC_0033917,270,140,135,168
ISIC_0033918,152,73,342,307
ISIC_0033919,55,45,585,295
ISIC_0033920,195,103,262,274
ISIC_0033921,152,107,370,223
ISIC_0033922,275,165,110,149
ISIC_0033923,0,21,640,420
ISIC_0033924,157,3,310,416
ISIC_0033925,2,0,615,450
ISIC_0033926,0,0,640,450
ISIC_0033927,0,1,640,333
ISIC_0033928,0,0,640,450
ISIC_0033929,130,56,422,370
ISIC_0033930,22,42,610,344
ISIC_0033931,0,0,640,450
ISIC_0033932,92,19,422,430
ISIC_0033933,25,12,597,437
ISIC_0033934,10,0,587,450
ISIC_0033935,42,0,580,395
ISIC_0033936,122,93,337,270
ISIC_0033937,0,31,640,384
ISIC_0033938,192,26,245,381
ISIC_0033939,195,103,142,137
ISIC_0033940,75,50,510,397
ISIC_0033941,2,33,637,369
ISIC_0033942,67,0,495,450
ISIC_0033943,0,0,640,450
ISIC_0033944,157,98,370,172
ISIC_0033945,0,12,615,437
ISIC_0033946,190,28,275,376
ISIC_0033947,0,29,640,420
ISIC_0033948,70,50,502,348
ISIC_0033949,60,1,455,448
ISIC_0033950,0,0,640,383
ISIC_0033951,0,66,640,319
ISIC_0033952,0,0,640,450
ISIC_0033953,92,0,440,450
ISIC_0033954,135,19,335,351
ISIC_0033955,0,0,640,450
ISIC_0033956,87,29,485,420
ISIC_0033957,110,24,450,425
ISIC_0033958,77,63,507,386
ISIC_0033959,285,119,140,184
ISIC_0033960,125,31,325,356
ISIC_0033961,142,40,345,395
ISIC_0033962,187,50,345,309
ISIC_0033963,132,131,397,265
ISIC_0033964,280,137,245,193
ISIC_0033965,47,77,562,272
ISIC_0033966,160,82,345,348
ISIC_0033967,182,98,282,235
ISIC_0033968,22,72,590,295
ISIC_0033969,195,73,255,311
ISIC_0033970,200,103,250,247
ISIC_0033971,235,128,167,198
ISIC_0033972,40,0,517,450
ISIC_0033973,215,43,267,332
ISIC_0033974,142,119,387,205
ISIC_0033975,112,59,490,335
ISIC_0033976,267,179,115,137
ISIC_0033977,0,54,640,395
ISIC_0033978,197,114,250,235
ISIC_0033979,180,96,267,247
ISIC_0033980,192,61,327,261
ISIC_0033981,45,0,542,450
ISIC_0033982,232,140,237,228
ISIC_0033983,0,0,640,450
ISIC_0033984,117,65,350,286
ISIC_0033985,72,70,502,272
ISIC_0033986,57,8,510,407
ISIC_0033987,0,0,640,450
ISIC_0033988,162,59,345,388
ISIC_0033989,0,12,600,425
ISIC_0033990,0,0,640,450
ISIC_0033991,150,68,342,304
ISIC_0033992,125,26,450,423
ISIC_0033993,97,116,475,237
ISIC_0033994,127,0,380,450
ISIC_0033995,112,100,425,267
ISIC_0033996,240,163,132,126
ISIC_0033997,180,124,280,219
ISIC_0033998,165,45,360,298
ISIC_0033999,0,0,640,450
ISIC_0034000,140,26,407,381
ISIC_0034001,90,0,485,450
ISIC_0034002,27,0,512,450
ISIC_0034003,0,0,640,420
ISIC_0034004,202,121,215,181
ISIC_0034005,0,38,640,411
ISIC_0034006,0,0,640,446
ISIC_0034007,0,0,640,450
ISIC_0034008,205,140,192,181
ISIC_0034009,7,0,592,434
ISIC_0034010,102,58,430,326
ISIC_0034011,87,17,447,369
ISIC_0034012,0,0,622,450
ISIC_0034013,245,165,142,112
ISIC_0034014,0,0,632,450
ISIC_0034015,182,103,290,253
ISIC_0034016,107,28,422,383
ISIC_0034017,155,121,407,295
ISIC_0034018,240,128,220,124
ISIC_0034019,125,66,385,328
ISIC_0034020,242,128,180,119
ISIC_0034021,155,19,285,395
ISIC_0034022,192,93,227,230
ISIC_0034023,265,121,175,196
ISIC_0034024,132,66,370,309
ISIC_0034025,75,0,467,450
ISIC_0034026,187,126,300,219
ISIC_0034027,0,0,640,450
ISIC_0034028,115,0,405,450
ISIC_0034029,112,77,420,323
ISIC_0034030,227,149,205,228
ISIC_0034031,0,0,640,450
ISIC_0034032,110,0,507,416
ISIC_0034033,67,0,535,450
ISIC_0034034,122,87,405,286
ISIC_0034035,237,131,152,161
ISIC_0034036,0,0,640,450
ISIC_0034037,197,116,275,304
ISIC_0034038,212,58,192,200
ISIC_0034039,247,159,142,126
ISIC_0034040,0,0,640,450
ISIC_0034041,122,0,345,450
ISIC_0034042,57,89,500,351
ISIC_0034043,0,19,640,430
ISIC_0034044,235,107,170,216
ISIC_0034045,195,87,302,265
ISIC_0034046,0,0,640,450
ISIC_0034047,157,94,350,274
ISIC_0034048,147,72,342,291
ISIC_0034049,145,22,350,390
ISIC_0034050,60,0,510,450
ISIC_0034051,155,91,337,314
ISIC_0034052,120,72,370,344
ISIC_0034053,200,114,292,193
ISIC_0034054,0,0,640,450
ISIC_0034055,95,0,437,450
ISIC_0034056,52,0,512,428
ISIC_0034057,102,7,502,439
ISIC_0034058,57,33,537,360
ISIC_0034059,10,43,507,358
ISIC_0034060,157,94,307,265
ISIC_0034061,140,108,302,253
ISIC_0034062,55,31,572,356
ISIC_0034063,120,7,437,372
ISIC_0034064,207,101,285,247
ISIC_0034065,197,110,290,240
ISIC_0034066,30,0,610,450
ISIC_0034067,5,24,582,369
ISIC_0034068,102,0,492,450
ISIC_0034069,185,147,332,233
ISIC_0034070,102,63,407,356
ISIC_0034071,10,0,630,446
ISIC_0034072,0,0,640,450
ISIC_0034073,50,126,512,279
ISIC_0034074,245,72,230,212
ISIC_0034075,35,105,527,258
ISIC_0034076,0,0,640,450
ISIC_0034077,217,145,267,168
ISIC_0034078,50,40,590,377
ISIC_0034079,157,100,302,228
ISIC_0034080,180,123,240,246
ISIC_0034081,60,0,565,450
ISIC_0034082,87,66,552,290
ISIC_0034083,157,68,360,302
ISIC_0034084,147,70,295,207
ISIC_0034085,0,40,640,358
ISIC_0034086,172,0,387,413
ISIC_0034087,152,84,300,230
ISIC_0034088,192,130,245,174
ISIC_0034089,0,0,640,425
ISIC_0034090,112,77,405,346
ISIC_0034091,62,36,412,360
ISIC_0034092,7,0,632,450
ISIC_0034093,0,0,640,450
ISIC_0034094,0,0,640,450
ISIC_0034095,70,91,500,298
ISIC_0034096,192,119,215,240
ISIC_0034097,197,56,300,253
ISIC_0034098,0,0,640,450
ISIC_0034099,10,47,622,402
ISIC_0034100,17,0,570,437
ISIC_0034101,120,0,380,450
ISIC_0034102,242,137,220,168
ISIC_0034103,175,123,272,249
ISIC_0034104,35,0,510,446
ISIC_0034105,77,68,455,365
ISIC_0034106,52,0,580,450
ISIC_0034107,182,52,420,384
ISIC_0034108,0,0,640,450
ISIC_0034109,162,0,310,450
ISIC_0034110,55,70,525,314
ISIC_0034111,87,59,552,346
ISIC_0034112,117,59,432,363
ISIC_0034113,0,0,632,450
ISIC_0034114,15,56,615,258
ISIC_0034115,30,0,510,421
ISIC_0034116,0,47,640,402
ISIC_0034117,65,26,507,423
ISIC_0034118,107,119,387,223
ISIC_0034119,92,24,335,365
ISIC_0034120,127,68,352,326
ISIC_0034121,255,158,127,123
ISIC_0034122,0,10,627,427
ISIC_0034123,102,21,447,381
ISIC_0034124,0,0,640,450
ISIC_0034125,75,3,502,446
ISIC_0034126,212,98,255,247
ISIC_0034127,105,35,520,370
ISIC_0034128,235,110,197,196
ISIC_0034129,90,110,512,311
ISIC_0034130,32,31,455,418
ISIC_0034131,0,63,562,314
ISIC_0034132,87,0,517,450
ISIC_0034133,0,31,622,418
ISIC_0034134,0,0,640,450
ISIC_0034135,145,75,325,295
ISIC_0034136,257,156,122,119
ISIC_0034137,107,0,412,450
ISIC_0034138,262,121,145,193
ISIC_0034139,72,0,565,439
ISIC_0034140,97,0,385,450
ISIC_0034141,0,26,640,383
ISIC_0034142,45,0,595,450
ISIC_0034143,0,12,640,428
ISIC_0034144,62,5,455,397
ISIC_0034145,7,0,632,450
ISIC_0034146,300,156,187,138
ISIC_0034147,37,54,495,363
ISIC_0034148,110,128,312,207
ISIC_0034149,85,0,555,450
ISIC_0034150,142,0,337,420
ISIC_0034151,65,0,472,450
ISIC_0034152,20,72,552,302
ISIC_0034153,17,0,547,450
ISIC_0034154,200,84,227,258
ISIC_0034155,125,61,370,258
ISIC_0034156,135,1,355,448
ISIC_0034157,200,161,307,119
ISIC_0034158,60,0,457,450
ISIC_0034159,0,1,587,448
ISIC_0034160,37,80,565,286
ISIC_0034161,0,0,617,444
ISIC_0034162,157,3,317,425
ISIC_0034163,70,0,495,434
ISIC_0034164,65,0,547,450
ISIC_0034165,120,36,395,383
ISIC_0034166,192,70,205,297
ISIC_0034167,170,89,275,297
ISIC_0034168,110,86,430,363
ISIC_0034169,167,121,272,212
ISIC_0034170,0,0,640,450
ISIC_0034171,95,52,360,344
ISIC_0034172,150,61,360,365
ISIC_0034173,127,38,390,411
ISIC_0034174,0,29,592,356
ISIC_0034175,20,0,610,450
ISIC_0034176,40,26,485,369
ISIC_0034177,102,61,442,258
ISIC_0034178,150,63,327,360
ISIC_0034179,60,43,477,370
ISIC_0034180,40,22,600,416
ISIC_0034181,192,114,262,230
ISIC_0034182,0,0,640,450
ISIC_0034183,37,0,555,439
ISIC_0034184,72,0,555,395
ISIC_0034185,67,45,507,265
ISIC_0034186,12,0,627,450
ISIC_0034187,0,0,640,450
ISIC_0034188,185,82,272,217
ISIC_0034189,90,0,437,450
ISIC_0034190,200,138,237,149
ISIC_0034191,195,15,380,434
ISIC_0034192,0,0,640,450
ISIC_0034193,177,130,325,163
ISIC_0034194,272,145,87,117
ISIC_0034195,137,91,397,358
ISIC_0034196,162,0,390,441
ISIC_0034197,60,0,565,450
ISIC_0034198,100,72,385,321
ISIC_0034199,145,86,387,307
ISIC_0034200,187,137,220,138
ISIC_0034201,10,0,555,450
ISIC_0034202,0,0,640,450
ISIC_0034203,195,142,255,203
ISIC_0034204,260,142,115,126
ISIC_0034205,277,163,135,105
ISIC_0034206,242,158,197,159
ISIC_0034207,22,40,555,390
ISIC_0034208,0,0,640,450
ISIC_0034209,0,0,640,450
ISIC_0034210,77,28,525,353
ISIC_0034211,147,94,302,270
ISIC_0034212,90,0,460,450
ISIC_0034213,202,42,232,365
ISIC_0034214,0,22,640,413
ISIC_0034215,135,3,402,414
ISIC_0034216,0,0,640,450
ISIC_0034217,45,49,542,370
ISIC_0034218,37,84,502,309
ISIC_0034219,25,0,610,450
ISIC_0034220,80,101,472,267
ISIC_0034221,132,36,507,393
ISIC_0034222,140,45,437,328
ISIC_0034223,60,0,580,450
ISIC_0034224,117,75,390,353
ISIC_0034225,132,98,352,258
ISIC_0034226,155,123,302,228
ISIC_0034227,100,124,447,168
ISIC_0034228,200,119,265,267
ISIC_0034229,35,0,542,450
ISIC_0034230,40,35,520,348
ISIC_0034231,102,14,447,365
ISIC_0034232,197,114,210,184
ISIC_0034233,0,14,592,416
ISIC_0034234,80,0,490,450
ISIC_0034235,0,0,640,450
ISIC_0034236,0,0,640,450
ISIC_0034237,0,0,640,450
ISIC_0034238,115,26,387,388
ISIC_0034239,0,0,625,450
ISIC_0034240,42,0,457,450
ISIC_0034241,32,63,432,328
ISIC_0034242,47,0,530,450
ISIC_0034243,82,0,557,450
ISIC_0034244,202,126,195,219
ISIC_0034245,50,0,547,450
ISIC_0034246,92,101,407,284
ISIC_0034247,27,0,572,450
ISIC_0034248,205,126,262,267
ISIC_0034249,205,52,237,353
ISIC_0034250,177,3,275,356
ISIC_0034251,117,77,342,302
ISIC_0034252,105,42,425,341
ISIC_0034253,17,0,597,450
ISIC_0034254,0,65,640,290
ISIC_0034255,112,33,390,307
ISIC_0034256,137,14,320,393
ISIC_0034257,152,63,237,283
ISIC_0034258,117,12,367,425
ISIC_0034259,40,0,600,450
ISIC_0034260,15,24,625,416
ISIC_0034261,185,49,312,253
ISIC_0034262,172,98,307,272
ISIC_0034263,0,29,640,420
ISIC_0034264,262,142,140,135
ISIC_0034265,0,0,640,450
ISIC_0034266,242,73,195,274
ISIC_0034267,180,94,307,321
ISIC_0034268,62,35,490,344
ISIC_0034269,155,94,335,311
ISIC_0034270,172,61,257,207
ISIC_0034271,217,31,250,351
ISIC_0034272,232,144,177,168
ISIC_0034273,165,131,292,198
ISIC_0034274,167,59,317,298
ISIC_0034275,0,0,640,450
ISIC_0034276,227,112,187,217
ISIC_0034277,217,123,227,200
ISIC_0034278,7,0,592,450
ISIC_0034279,137,42,370,341
ISIC_0034280,30,0,610,450
ISIC_0034281,0,45,640,339
ISIC_0034282,82,0,457,450
ISIC_0034283,32,36,575,358
ISIC_0034284,65,0,477,450
ISIC_0034285,30,0,527,450
ISIC_0034286,255,116,187,163
ISIC_0034287,80,0,467,439
ISIC_0034288,215,128,215,240
ISIC_0034289,115,103,442,274
ISIC_0034290,97,54,430,360
ISIC_0034291,60,0,542,450
ISIC_0034292,0,0,640,450
ISIC_0034293,162,96,342,247
ISIC_0034294,0,0,640,450
ISIC_0034295,172,84,337,304
ISIC_0034296,127,59,380,390
ISIC_0034297,92,61,415,370
ISIC_0034298,195,124,280,212
ISIC_0034299,167,144,267,210
ISIC_0034300,185,10,295,439
ISIC_0034301,300,195,107,93
ISIC_0034302,0,0,592,450
ISIC_0034303,70,33,475,360
ISIC_0034304,0,0,587,450
ISIC_0034305,165,50,425,290
ISIC_0034306,12,87,535,253
ISIC_0034307,270,130,117,193
ISIC_0034308,210,207,230,126
ISIC_0034309,10,0,630,450
ISIC_0034310,0,0,562,450
ISIC_0034311,7,0,542,434
